ID;year;loan_limit;Gender;approv_in_adv;loan_type;loan_purpose;Credit_Worthiness;open_credit;business_or_commercial;loan_amount;rate_of_interest;Interest_rate_spread;Upfront_charges;term;Neg_ammortization;interest_only;lump_sum_payment;property_value;construction_type;occupancy_type;Secured_by;total_units;income;credit_type;Credit_Score;co_applicant_credit_type;age;submission_of_application;LTV;Region;Security_Type;Status;dtir1
170839;2019;cf;Male;nopre;type2;p4;l1;nopc;b/c;396500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;639;EXP;25-34;to_inst;;North;direct;1;
170889;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;366500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4560;EQUI;710;EXP;25-34;not_inst;;North;direct;1;
170892;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;76500;1604.66;1796.95;3224.99;180;neg_amm;not_int;not_lpsm;497893;sb;sr;home;1U;10740;EQUI;601;EXP;65-74;to_inst;;North;direct;1;
170948;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;256500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5280;EQUI;657;EXP;45-54;to_inst;;North;direct;1;
170983;2019;cf;Male;nopre;type2;p4;l1;nopc;b/c;256500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;866;EXP;35-44;not_inst;;south;direct;1;
171061;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;226500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3120;EQUI;839;EXP;<25;to_inst;;North;direct;1;
171063;2019;cf;Male;nopre;type3;p3;l2;nopc;nob/c;186500;1604.66;1796.95;3224.99;300;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;5040;EQUI;552;EXP;45-54;to_inst;;North;direct;1;
171073;2019;cf;Male;pre;type1;p3;l1;nopc;nob/c;386500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4080;EQUI;511;EXP;55-64;to_inst;;North;direct;1;
171075;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;346500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5580;EQUI;564;EXP;65-74;not_inst;;North;direct;1;
171082;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;196500;1604.66;1796.95;3224.99;360;not_neg;int_only;not_lpsm;497893;sb;pr;home;1U;9360;EQUI;663;EXP;55-64;to_inst;;North;direct;1;
171109;2019;ncf;Male;nopre;type2;p3;l1;nopc;b/c;216500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3420;EQUI;733;EXP;25-34;to_inst;;North;direct;1;
171123;2019;cf;Male;pre;type2;p3;l1;nopc;b/c;196500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4020;EQUI;782;EXP;55-64;to_inst;;south;direct;1;
171141;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;276500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;3120;EQUI;607;EXP;25-34;to_inst;;south;direct;1;
171158;2019;cf;Male;nopre;type1;p3;l2;nopc;nob/c;376500;1604.66;1796.95;3224.99;180;neg_amm;not_int;not_lpsm;497893;sb;ir;home;1U;12360;EQUI;700;EXP;55-64;to_inst;;North;direct;1;
171166;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;306500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;3U;4980;EQUI;629;EXP;65-74;to_inst;;south;direct;1;
171204;2019;cf;Male;nopre;type2;p4;l1;nopc;b/c;46500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2400;EQUI;532;EXP;45-54;to_inst;;North;direct;1;
171255;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;346500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6000;EQUI;701;EXP;55-64;to_inst;;North;direct;1;
171266;2019;cf;Male;pre;type2;p1;l1;nopc;b/c;266500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4020;EQUI;728;EXP;<25;not_inst;;North;direct;1;
171368;2019;cf;Male;pre;type1;p1;l1;nopc;nob/c;296500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3840;EQUI;809;EXP;35-44;to_inst;;North;direct;1;
171444;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;216500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3120;EQUI;784;EXP;65-74;not_inst;;North;direct;1;
171458;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;486500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;12180;EQUI;759;EXP;35-44;not_inst;;North;direct;1;
171477;2019;cf;Male;nopre;type2;p3;l1;nopc;b/c;206500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;6900;EQUI;778;EXP;35-44;to_inst;;North;direct;1;
171478;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;466500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;7980;EQUI;644;EXP;35-44;to_inst;;North;direct;1;
171496;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;306500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;2880;EQUI;528;EXP;65-74;to_inst;;North;direct;1;
171499;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;146500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4260;EQUI;709;EXP;65-74;to_inst;;central;direct;1;
171529;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;486500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4200;EQUI;725;EXP;25-34;not_inst;;south;direct;1;
171547;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;236500;1604.66;1796.95;3224.99;300;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;4020;EQUI;614;EXP;35-44;not_inst;;North;direct;1;
171583;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;196500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;4500;EQUI;531;EXP;45-54;to_inst;;North;direct;1;
171597;2019;cf;Male;pre;type1;p4;l1;nopc;nob/c;416500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5520;EQUI;739;EXP;25-34;not_inst;;south;direct;1;
171598;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;396500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4080;EQUI;852;EXP;>74;to_inst;;North;direct;1;
171607;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;176500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;1080;EQUI;797;EXP;45-54;to_inst;;south;direct;1;
171707;2019;cf;Male;pre;type1;p4;l1;nopc;nob/c;286500;1604.66;1796.95;3224.99;240;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3780;EQUI;571;EXP;45-54;to_inst;;North;direct;1;
171724;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;506500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;504;EXP;25-34;not_inst;;south;direct;1;
171777;2019;cf;Male;pre;type1;p4;l1;nopc;nob/c;416500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6420;EQUI;732;EXP;55-64;to_inst;;North;direct;1;
171812;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;116500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2760;EQUI;590;EXP;45-54;to_inst;;south;direct;1;
171897;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;226500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4560;EQUI;501;EXP;65-74;to_inst;;North;direct;1;
171912;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;316500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;5880;EQUI;524;EXP;35-44;to_inst;;North;direct;1;
171913;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;186500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;ir;home;1U;6960;EQUI;788;EXP;35-44;to_inst;;North;direct;1;
171915;2019;ncf;Male;nopre;type3;p4;l1;nopc;nob/c;696500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;8400;EQUI;798;EXP;35-44;not_inst;;North;direct;1;
171971;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;306500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;3240;EQUI;847;EXP;35-44;not_inst;;North;direct;1;
172031;2019;cf;Male;pre;type1;p1;l1;nopc;nob/c;176500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3420;EQUI;521;EXP;35-44;to_inst;;North;direct;1;
172176;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;326500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;13800;EQUI;611;EXP;35-44;to_inst;;North;direct;1;
172190;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;476500;1604.66;1796.95;3224.99;180;not_neg;not_int;lpsm;497893;sb;pr;home;1U;12000;EQUI;706;EXP;45-54;to_inst;;south;direct;1;
172389;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;366500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3900;EQUI;864;EXP;65-74;to_inst;;North;direct;1;
172432;2019;cf;Male;nopre;type1;p2;l1;nopc;nob/c;246500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;ir;home;1U;3780;EQUI;627;EXP;>74;not_inst;;North;direct;1;
172457;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;686500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6600;EQUI;781;EXP;55-64;to_inst;;south;direct;1;
172460;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;86500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3840;EQUI;884;EXP;65-74;to_inst;;North;direct;1;
172522;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;516500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;628;EXP;35-44;not_inst;;south;direct;1;
172553;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;486500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;5760;EQUI;573;EXP;25-34;to_inst;;North-East;direct;1;
172588;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;116500;1604.66;1796.95;3224.99;180;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4080;EQUI;834;EXP;55-64;to_inst;;south;direct;1;
172618;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;326500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;847;EXP;35-44;not_inst;;North;direct;1;
172619;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;266500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;9600;EQUI;601;EXP;45-54;not_inst;;North;direct;1;
172658;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;456500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4920;EQUI;699;EXP;55-64;to_inst;;North-East;direct;1;
172696;2019;cf;Male;nopre;type3;p1;l1;nopc;nob/c;406500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;6180;EQUI;620;EXP;45-54;to_inst;;North;direct;1;
172767;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;266500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;8700;EQUI;856;EXP;25-34;not_inst;;North;direct;1;
172799;2019;cf;Male;nopre;type2;p4;l1;nopc;b/c;146500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2880;EQUI;732;EXP;55-64;to_inst;;south;direct;1;
172811;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;436500;1604.66;1796.95;3224.99;180;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;28440;EQUI;700;EXP;35-44;not_inst;;North;direct;1;
172836;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;456500;1604.66;1796.95;3224.99;300;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;7560;EQUI;891;EXP;45-54;not_inst;;North;direct;1;
172870;2019;ncf;Male;nopre;type1;p1;l1;nopc;nob/c;736500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;9960;EQUI;689;EXP;45-54;to_inst;;North;direct;1;
172937;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;506500;1604.66;1796.95;3224.99;360;not_neg;not_int;lpsm;497893;sb;pr;home;1U;9660;EQUI;767;EXP;35-44;not_inst;;North;direct;1;
172938;2019;cf;Male;pre;type1;p1;l1;nopc;nob/c;156500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;2760;EQUI;551;EXP;65-74;to_inst;;North;direct;1;
172939;2019;cf;Male;nopre;type2;p4;l1;nopc;b/c;526500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;7980;EQUI;640;EXP;45-54;not_inst;;North;direct;1;
172981;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;266500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4380;EQUI;632;EXP;65-74;to_inst;;North;direct;1;
172995;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;516500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;8760;EQUI;667;EXP;25-34;not_inst;;North;direct;1;
173028;2019;cf;Male;nopre;type1;p3;l2;nopc;nob/c;246500;1604.66;1796.95;3224.99;240;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;11700;EQUI;544;EXP;35-44;to_inst;;south;direct;1;
173053;2019;cf;Male;pre;type3;p4;l1;nopc;nob/c;646500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;835;EXP;45-54;not_inst;;North;direct;1;
173087;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;266500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;0;EQUI;539;EXP;55-64;to_inst;;North;direct;1;
173136;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;216500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;4200;EQUI;767;EXP;25-34;to_inst;;North;direct;1;
173142;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;166500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;2700;EQUI;858;EXP;65-74;to_inst;;south;direct;1;
173290;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;256500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;sr;home;1U;5340;EQUI;863;EXP;65-74;to_inst;;North;direct;1;
173292;2019;cf;Male;nopre;type3;p1;l1;nopc;nob/c;276500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;497893;sb;pr;home;1U;4140;EQUI;583;EXP;25-34;not_inst;;central;direct;1;
173296;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;306500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;7200;EQUI;687;EXP;45-54;to_inst;;North;direct;1;
173307;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;346500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;8880;EQUI;682;EXP;45-54;to_inst;;North-East;direct;1;
173319;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;66500;1604.66;1796.95;3224.99;360;not_neg;int_only;not_lpsm;497893;sb;pr;home;1U;5400;EQUI;821;EXP;25-34;to_inst;;North;direct;1;
173403;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;146500;1604.66;1796.95;3224.99;180;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;5100;EQUI;624;EXP;35-44;to_inst;;North;direct;1;
173412;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;286500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;3840;EQUI;653;EXP;35-44;not_inst;;North;direct;1;
173486;2019;cf;Male;nopre;type3;p1;l1;nopc;nob/c;436500;1604.66;1796.95;3224.99;360;not_neg;int_only;not_lpsm;497893;sb;pr;home;1U;6060;EQUI;575;EXP;65-74;to_inst;;North;direct;1;
173542;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;96500;1604.66;1796.95;3224.99;180;not_neg;not_int;not_lpsm;497893;sb;ir;home;1U;5460;EQUI;608;EXP;55-64;to_inst;;North;direct;1;
173553;2019;cf;Male;nopre;type2;p1;l1;nopc;b/c;106500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;497893;sb;pr;home;1U;1860;EQUI;619;EXP;<25;to_inst;;North;direct;1;
66991;2019;ncf;Male;nopre;type1;p4;l1;nopc;nob/c;676500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;1408000;sb;pr;home;1U;19380;CRIF;796;CIB;45-54;to_inst;48.046.875;North;direct;1;18
129375;2019;ncf;Male;nopre;type1;p4;l1;nopc;nob/c;676500;3.5;-0.2735;2931.19;360;not_neg;not_int;not_lpsm;1408000;sb;pr;home;1U;16680;CIB;792;CIB;45-54;to_inst;48.046.875;North;direct;0;20
135098;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;676500;4.25;-0.1358;0;360;not_neg;not_int;not_lpsm;1408000;sb;pr;home;1U;9000;CIB;800;CIB;35-44;not_inst;48.046.875;south;direct;0;42
34773;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;206500;2.75;-0.0139;4284.28;180;not_neg;int_only;not_lpsm;448000;sb;pr;home;1U;5940;CRIF;728;EXP;35-44;to_inst;4.609.375;south;direct;0;37
46136;2019;cf;Male;pre;type1;p1;l1;nopc;nob/c;206500;2.875;-0.2089;1800;180;neg_amm;int_only;not_lpsm;448000;sb;pr;home;1U;7980;EXP;726;CIB;55-64;to_inst;4.609.375;south;direct;0;23
81738;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;206500;3.75;0.3544;3320;180;not_neg;not_int;not_lpsm;448000;sb;pr;home;1U;11580;CRIF;536;CIB;35-44;to_inst;4.609.375;south;direct;0;31
83431;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;206500;3.75;0.6364;6820;240;not_neg;not_int;not_lpsm;448000;sb;pr;home;1U;6000;EXP;561;CIB;45-54;to_inst;4.609.375;south;direct;0;35
85042;2019;cf;Male;nopre;type1;p4;l2;nopc;nob/c;206500;4.25;0.2379;3247.72;360;not_neg;not_int;not_lpsm;448000;sb;pr;home;1U;3420;CRIF;818;CIB;45-54;to_inst;4.609.375;south;direct;0;44
145317;2019;cf;Male;pre;type1;p1;l1;nopc;nob/c;206500;4.5;0.448;1750;360;not_neg;not_int;not_lpsm;448000;sb;pr;home;1U;3720;CIB;605;CIB;25-34;to_inst;4.609.375;south;direct;0;45
147055;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;206500;3.875;0.7016;5795;240;not_neg;not_int;not_lpsm;448000;sb;pr;home;1U;4860;EXP;759;CIB;35-44;to_inst;4.609.375;North;direct;0;46
154682;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;206500;3.75;0.2068;753.72;360;not_neg;not_int;not_lpsm;448000;sb;pr;home;1U;2220;CIB;581;CIB;55-64;to_inst;4.609.375;North;direct;0;44
36101;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;56500;4.125;0.1798;1249.16;360;not_neg;not_int;not_lpsm;128000;sb;pr;home;1U;1380;EXP;783;CIB;45-54;to_inst;44.140.625;North;direct;0;36
78871;2019;cf;Male;nopre;type2;p2;l1;nopc;b/c;56500;1604.66;1796.95;3224.99;360;not_neg;int_only;not_lpsm;128000;sb;pr;home;1U;7260;EXP;680;CIB;35-44;to_inst;44.140.625;North;direct;1;7
80340;2019;cf;Male;nopre;type2;p4;l1;nopc;b/c;56500;4.75;1.407;1308.09;360;not_neg;not_int;not_lpsm;128000;sb;pr;home;1U;1680;CIB;574;CIB;45-54;to_inst;44.140.625;North;direct;0;43
82679;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;56500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;128000;sb;pr;home;1U;1320;CRIF;855;CIB;55-64;to_inst;44.140.625;North;direct;1;37
84924;2019;cf;Male;nopre;type1;p1;l2;nopc;nob/c;56500;4.75;12.034;2420;360;not_neg;not_int;not_lpsm;128000;sb;ir;home;1U;7140;EXP;617;CIB;45-54;not_inst;44.140.625;North;direct;0;42
85844;2019;cf;Male;pre;type3;p3;l1;nopc;nob/c;56500;3.75;14.959;1786.81;180;not_neg;not_int;not_lpsm;128000;sb;pr;home;1U;1200;EXP;867;CIB;65-74;to_inst;44.140.625;North;direct;0;30
92534;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;56500;1604.66;1796.95;3224.99;180;not_neg;not_int;not_lpsm;128000;sb;pr;home;1U;3120;EXP;736;CIB;55-64;to_inst;44.140.625;North;direct;1;45
96377;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;56500;3.75;0.1953;227.79;360;not_neg;not_int;not_lpsm;128000;sb;pr;home;1U;1740;CIB;634;CIB;55-64;not_inst;44.140.625;North;direct;0;31
114448;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;56500;1604.66;1796.95;3224.99;324;neg_amm;not_int;not_lpsm;128000;sb;pr;home;1U;1140;EXP;882;CIB;>74;to_inst;44.140.625;North;direct;1;30
134439;2019;cf;Male;nopre;type2;p2;l1;nopc;b/c;56500;4.125;14.235;1427.06;360;not_neg;not_int;not_lpsm;128000;sb;pr;home;1U;1980;EXP;527;EXP;35-44;to_inst;44.140.625;North;direct;0;54
164235;2019;ncf;Male;nopre;type2;p2;l1;nopc;b/c;56500;3.625;15.205;1899.06;180;not_neg;not_int;not_lpsm;128000;sb;pr;home;1U;1440;CRIF;537;CIB;65-74;to_inst;44.140.625;south;direct;0;42
165107;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;56500;5.25;14.696;2434.19;360;not_neg;not_int;not_lpsm;128000;sb;pr;home;1U;1380;EXP;881;EXP;>74;to_inst;44.140.625;south;direct;0;23
170356;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;56500;4.5;13.941;3224.99;180;not_neg;not_int;not_lpsm;128000;sb;pr;home;1U;2280;EXP;724;CIB;45-54;to_inst;44.140.625;North;direct;0;28
54666;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;256500;3.5;0.0244;795.57;360;not_neg;not_int;not_lpsm;608000;sb;pr;home;1U;2520;CIB;717;CIB;35-44;not_inst;421.875;North;direct;0;49
65604;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;256500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;608000;sb;pr;home;1U;2280;CRIF;633;CIB;45-54;to_inst;421.875;North;direct;1;46
74295;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;256500;4.75;0.4179;0;360;not_neg;not_int;not_lpsm;608000;sb;ir;home;1U;10380;CIB;607;CIB;55-64;not_inst;421.875;south;direct;0;36
75188;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;256500;3.625;0.0512;1469.3;360;not_neg;not_int;not_lpsm;608000;sb;pr;home;1U;3540;EXP;801;CIB;65-74;to_inst;421.875;south;direct;0;35
82943;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;526500;5.125;1.062;1795;360;not_neg;not_int;not_lpsm;1248000;sb;pr;home;1U;5700;EXP;652;CIB;>74;not_inst;421.875;North;direct;0;45
86042;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;256500;3.5;0.0077;995;360;not_neg;not_int;not_lpsm;608000;sb;pr;home;1U;8700;EXP;814;CIB;35-44;not_inst;421.875;North;direct;0;9
91354;2019;cf;Male;nopre;type1;p3;l1;nopc;nob/c;256500;4.375;0.4307;3660.65;360;not_neg;not_int;not_lpsm;608000;sb;pr;home;1U;7740;CRIF;661;CIB;45-54;to_inst;421.875;North;direct;0;31
136964;2019;cf;Male;nopre;type1;p1;l1;nopc;nob/c;256500;4.5;0.1237;795;360;not_neg;not_int;not_lpsm;608000;sb;pr;home;1U;4560;CRIF;639;CIB;>74;to_inst;421.875;North;direct;0;48
139373;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;256500;3.5;0.2862;0;180;not_neg;not_int;not_lpsm;608000;sb;pr;home;1U;7200;CRIF;550;CIB;65-74;not_inst;421.875;North;direct;0;41
142278;2019;cf;Male;nopre;type1;p2;l1;nopc;nob/c;256500;4.125;0.1787;0;180;not_neg;not_int;not_lpsm;608000;sb;pr;home;1U;7380;CIB;554;CIB;35-44;not_inst;421.875;North;direct;0;28
44878;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;256500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;228000;sb;pr;home;1U;3780;CIB;675;CIB;55-64;to_inst;112.5;North;direct;1;45
59406;2019;cf;Male;nopre;type3;p4;l1;nopc;nob/c;166500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;148000;sb;pr;home;1U;3300;CIB;853;CIB;>74;to_inst;112.5;south;direct;1;50
130614;2019;cf;Male;nopre;type2;p3;l1;nopc;b/c;76500;1604.66;1796.95;3224.99;360;neg_amm;not_int;not_lpsm;68000;sb;pr;home;1U;1800;CRIF;512;EXP;65-74;to_inst;112.5;south;direct;1;45
146831;2019;cf;Male;nopre;type3;p3;l1;nopc;nob/c;76500;1604.66;1796.95;3224.99;360;not_neg;not_int;not_lpsm;68000;sb;pr;home;1U;2340;CRIF;522;CIB;55-64;to_inst;112.5;central;direct;1;31
98521;2019;cf;Male;nopre;type1;p4;l1;nopc;nob/c;566500;3.625;-0.0559;0;360;not_neg;not_int;not_lpsm;1648000;sb;pr;home;1U;7020;EXP;748;CIB;25-34;not_inst;34.375;south;direct;0;37
